date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-07-12,114398,Ran Kobayashi,JPN,Japan,10,4,0,4,1,3,0,3,1,0,6,5,0,0,21,25,13.3,11.7,3,TRUE,+30,30,0,0,2,0,2,0
2026-07-12,114398,Sora Shimizu,JPN,Japan,0,1,1,0,0,0,0,2,1,0,0,0,0,0,14.1,5,2.7,2.3,0,FALSE,+30,30,0,0,0,0,0,0
2026-07-12,114398,Momoka Kaji,JPN,Japan,0,0,0,0,1,0,0,0,0,0,2,0,0,0,13.6,6,3.2,2.8,0,FALSE,+30,30,0,0,0,0,0,0
2026-07-12,114398,Nene Gondo,JPN,Japan,11,1,0,1,0,4,0,3,2,1,5,4,2,1,16.3,1,0.5,0.5,4,FALSE,+30,30,1,1,2,0,4,0
2026-07-12,114398,Kako Otsuki,JPN,Japan,16,3,0,3,1,1,0,1,4,6,11,4,2,0,24,30,16,14,1,TRUE,+30,30,0,2,2,0,0,0
2026-07-12,114398,Miya Takeuchi,JPN,Japan,17,3,0,3,5,2,0,1,8,11,8,3,0,3,23.3,23,12.3,10.7,2,TRUE,+30,30,0,0,3,0,2,0
2026-07-12,114398,Rei Ando,JPN,Japan,6,3,1,2,0,1,0,2,0,0,6,2,2,1,18.9,16,8.5,7.5,1,FALSE,+30,30,0,2,0,0,0,0
2026-07-12,114398,Kiino Nakazawa,JPN,Japan,4,2,1,1,1,0,0,4,0,0,4,2,0,0,13.4,21,11.2,9.8,0,TRUE,+30,30,0,0,2,0,0,2
2026-07-12,114398,Kohse Hosozawa,JPN,Japan,10,5,1,4,0,2,0,3,3,3,7,3,1,0,21.7,16,8.5,7.5,2,TRUE,+30,30,0,1,1,0,2,3
2026-07-12,114398,Chihiro Ito,JPN,Japan,0,1,1,0,0,0,0,4,0,0,2,0,0,0,12.1,-3,-1.6,-1.4,0,FALSE,+30,30,0,0,0,0,0,0
2026-07-12,114398,Honoka Yasui,JPN,Japan,10,0,0,0,5,0,0,0,2,1,9,4,1,1,16.1,5,2.7,2.3,0,FALSE,+30,30,0,1,3,0,0,0
2026-07-12,114398,Aya Ishiwata,JPN,Japan,5,1,0,1,0,0,0,1,0,0,2,2,1,0,5.4,5,2.7,2.3,0,FALSE,+30,30,0,1,1,0,0,0
2026-07-12,114401,Mariana Paz,COL,Colombia,2,8,1,7,0,0,4,4,2,0,3,1,0,2,26.7,8,3.6,4.4,4,TRUE,+6,6,0,0,1,0,0,0
2026-07-12,114401,Maria Millan,COL,Colombia,0,2,0,2,0,0,0,0,0,0,2,0,0,0,5.2,-8,-3.6,-4.4,0,FALSE,+6,6,0,0,0,0,0,0
2026-07-12,114401,Maria Mendez,COL,Colombia,5,2,1,1,1,1,0,2,0,0,5,2,1,1,10,4,1.8,2.2,1,FALSE,+6,6,0,1,1,0,2,0
2026-07-12,114401,Mariangel Serna,COL,Colombia,6,2,0,2,4,0,0,1,4,4,6,1,0,7,25.8,3,1.4,1.6,0,TRUE,+6,6,0,0,1,0,0,0
2026-07-12,114401,Dayra Pedroza,COL,Colombia,8,3,0,3,0,0,0,3,1,2,4,3,0,2,22.7,0,0,0,0,FALSE,+6,6,0,0,1,2,0,0
2026-07-12,114401,Diocelin Zuniga Hurtado,COL,Colombia,7,13,3,10,2,3,1,4,3,1,7,3,0,1,29.4,3,1.4,1.6,4,TRUE,+6,6,0,0,3,0,0,0
2026-07-12,114401,Maria Superlano,COL,Colombia,3,6,1,5,5,0,0,2,2,1,8,1,0,1,14.2,3,1.4,1.6,0,FALSE,+6,6,0,0,0,1,0,0
2026-07-12,114401,Keren Bertel,COL,Colombia,15,0,0,0,0,1,0,2,8,8,10,3,1,1,22.5,8,3.6,4.4,1,TRUE,+6,6,1,0,1,0,2,0
2026-07-12,114401,Elba Escorcia,COL,Colombia,2,9,3,6,1,1,1,2,2,2,6,0,0,4,22.6,1,0.5,0.5,2,FALSE,+6,6,0,0,0,0,0,0
2026-07-12,114401,Alisson Restrepo,COL,Colombia,4,3,0,3,2,1,0,1,3,1,7,1,1,2,19.8,7,3.2,3.8,1,TRUE,+6,6,0,1,0,0,0,0
2026-07-12,114401,Ema Bartosova,CZE,Czechia,2,2,2,0,0,1,0,5,4,0,7,1,0,1,12.3,-6,-3.3,-2.7,1,TRUE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Ema Novakova,CZE,Czechia,4,14,3,11,2,0,3,3,0,0,11,2,0,5,24.7,1,0.5,0.5,3,TRUE,-6,-6,0,0,2,0,2,2
2026-07-12,114401,Dominika Pencakova,CZE,Czechia,15,3,0,3,4,3,0,3,1,0,18,5,5,3,31.2,10,5.5,4.5,3,TRUE,-6,-6,0,5,0,0,0,0
2026-07-12,114401,Sofia Robson,CZE,Czechia,0,2,0,2,0,0,1,3,0,0,7,0,0,1,18.7,-8,-4.4,-3.6,1,TRUE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Anezka Misikova,CZE,Czechia,0,0,0,0,1,0,0,0,0,0,3,0,0,0,7.2,-5,-2.7,-2.3,0,FALSE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Tereza Sykorova,CZE,Czechia,1,5,4,1,1,0,0,1,2,1,2,0,0,1,12.2,-7,-3.8,-3.2,0,FALSE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Linda Kotrcova,CZE,Czechia,9,4,1,3,2,1,0,2,6,7,12,1,0,3,33,-12,-6.5,-5.5,1,TRUE,-6,-6,0,0,1,0,0,0
2026-07-12,114401,Martina Parizkova,CZE,Czechia,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.5,-1,-0.5,-0.5,1,FALSE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Vendula Salakova,CZE,Czechia,3,5,4,1,1,2,1,3,2,1,4,1,0,1,19.6,1,0.5,0.5,3,FALSE,-6,-6,0,0,1,0,2,0
2026-07-12,114401,Laura Marcolova,CZE,Czechia,1,2,0,2,1,0,0,1,1,1,4,0,0,1,10,-4,-2.2,-1.8,0,FALSE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Adela Ruzickova,CZE,Czechia,0,3,1,2,0,1,0,0,0,0,1,0,0,0,8.7,-5,-2.7,-2.3,1,FALSE,-6,-6,0,0,0,0,0,0
2026-07-12,114401,Julie Prichystalova,CZE,Czechia,11,10,6,4,0,3,3,3,6,7,9,2,0,1,16.8,6,3.3,2.7,6,FALSE,-6,-6,0,0,1,0,0,0
2026-07-12,114386,Jelizaveta Naidjonova,LAT,Latvia,8,4,0,4,1,1,0,0,4,2,8,3,0,4,18.4,-3,-0.8,-2.2,1,FALSE,+25,25,0,0,3,0,2,0
2026-07-12,114386,Enija Brokane,LAT,Latvia,5,6,3,3,2,0,0,0,1,0,7,2,1,1,16,28,7.8,20.2,0,TRUE,+25,25,1,0,0,0,3,2
2026-07-12,114386,Adele Priedite,LAT,Latvia,0,2,0,2,1,0,1,3,0,0,1,0,0,0,9,-6,-1.7,-4.3,1,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114386,Monta Culkstena,LAT,Latvia,0,5,0,5,0,2,0,1,0,0,3,0,0,3,9.1,-6,-1.7,-4.3,2,FALSE,+25,25,0,0,0,0,0,0
2026-07-12,114386,Melanija Reicela Lagunovica,LAT,Latvia,8,5,0,5,7,0,0,0,1,0,6,3,2,6,21.6,10,2.8,7.2,0,FALSE,+25,25,1,1,1,0,0,0
2026-07-12,114386,Marta Arsentjeva,LAT,Latvia,2,2,0,2,0,0,1,1,0,0,2,1,0,3,11.9,11,3.1,7.9,1,TRUE,+25,25,0,0,1,0,0,0
2026-07-12,114386,Patricija Tikmere,LAT,Latvia,3,9,6,3,3,3,1,2,4,1,7,1,0,1,19.2,11,3.1,7.9,4,TRUE,+25,25,0,0,0,1,0,0
2026-07-12,114386,Darina Ivanova,LAT,Latvia,2,8,0,8,1,1,0,4,0,0,4,1,0,2,20.8,14,3.9,10.1,1,FALSE,+25,25,0,0,1,0,0,0
2026-07-12,114386,Laura Kikuste,LAT,Latvia,3,0,0,0,0,1,0,1,0,0,2,1,1,1,5.5,-5,-1.4,-3.6,1,FALSE,+25,25,1,0,0,0,0,0
2026-07-12,114386,Evelina Sirsnina,LAT,Latvia,7,1,0,1,3,4,2,3,2,1,9,3,0,3,24.8,19,5.3,13.7,6,TRUE,+25,25,0,0,3,0,6,0
2026-07-12,114386,Madara Sakalova,LAT,Latvia,5,7,0,7,1,1,1,1,2,1,3,2,0,0,19.1,20,5.6,14.4,2,FALSE,+25,25,0,0,2,0,4,0
2026-07-12,114386,Sarlote Skrebele,LAT,Latvia,26,0,0,0,1,2,1,2,4,8,15,6,6,1,24.5,32,8.9,23.1,3,TRUE,+25,25,0,6,0,0,0,0
2026-07-12,114386,Salimata Kone,CIV,Côte d'Ivoire,2,1,0,1,1,4,0,2,2,2,7,0,0,3,25.1,-14,-10.1,-3.9,4,TRUE,-25,-25,0,0,0,0,0,0
2026-07-12,114386,Fatima Diouf,CIV,Côte d'Ivoire,13,1,1,0,1,2,1,2,2,4,16,4,1,2,20.8,-2,-1.4,-0.6,3,FALSE,-25,-25,1,0,1,2,4,0
2026-07-12,114386,Sarah Keita,CIV,Côte d'Ivoire,2,8,4,4,1,2,3,1,2,0,5,1,0,3,23.8,-11,-7.9,-3.1,5,FALSE,-25,-25,0,0,1,0,0,0
2026-07-12,114386,Ella Kone,CIV,Côte d'Ivoire,2,3,0,3,1,1,0,2,0,0,2,1,0,2,11.2,-10,-7.2,-2.8,1,FALSE,-25,-25,0,0,1,0,0,0
2026-07-12,114386,Fatima  Konate,CIV,Côte d'Ivoire,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.8,-5,-3.6,-1.4,0,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114386,Adja Traore,CIV,Côte d'Ivoire,0,1,0,1,0,1,0,0,1,0,0,0,0,2,6.3,-4,-2.9,-1.1,1,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114386,Jane Mary Diomande,CIV,Côte d'Ivoire,16,7,1,6,0,1,1,4,9,6,8,5,0,4,23.7,-6,-4.3,-1.7,2,TRUE,-25,-25,0,0,5,0,2,0
2026-07-12,114386,Maelhys N'dri,CIV,Côte d'Ivoire,6,6,4,2,2,1,0,2,0,0,10,3,0,3,31,-22,-15.9,-6.1,1,TRUE,-25,-25,0,0,1,1,2,2
2026-07-12,114386,Abigail Dia,CIV,Côte d'Ivoire,3,5,2,3,0,2,1,2,2,1,9,1,0,1,21.8,-27,-19.5,-7.5,3,TRUE,-25,-25,0,0,0,0,0,2
2026-07-12,114386,Lalya  Diarisso,CIV,Côte d'Ivoire,0,3,1,2,0,1,0,0,0,0,2,0,0,2,11,-10,-7.2,-2.8,1,TRUE,-25,-25,0,0,0,0,0,0
2026-07-12,114386,Aichata Mambone,CIV,Côte d'Ivoire,0,0,0,0,0,1,0,1,0,0,0,0,0,1,7.3,-13,-9.4,-3.6,1,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114386,Aminata  Kone,CIV,Côte d'Ivoire,0,2,0,2,2,3,0,1,0,0,5,0,0,0,12.3,-1,-0.7,-0.3,3,FALSE,-25,-25,0,0,0,0,0,0
2026-07-12,114389,Morghan Reckley,USA,USA,11,2,1,1,0,1,0,4,2,2,6,4,1,1,14,6,1.7,4.3,1,FALSE,+2,2,0,1,1,2,0,0
2026-07-12,114389,Jazman Bailey,USA,USA,0,1,0,1,0,0,0,1,0,0,1,0,0,2,9.6,-3,-0.8,-2.2,0,FALSE,+2,2,0,0,0,0,0,0
2026-07-12,114389,Nation Williams,USA,USA,3,7,5,2,1,1,1,3,2,1,12,1,0,0,17.6,0,0,0,2,FALSE,+2,2,0,0,0,0,0,0
2026-07-12,114389,Tatianna Griffin,USA,USA,7,3,1,2,1,0,0,2,0,0,6,3,1,1,10.7,6,1.7,4.3,0,FALSE,+2,2,1,0,2,0,0,0
2026-07-12,114389,Ivanna Wilson Manyacka,USA,USA,14,11,6,5,3,3,0,2,1,0,15,6,2,2,31.1,-5,-1.4,-3.6,3,TRUE,+2,2,0,2,2,0,0,2
2026-07-12,114389,Micah Ojo,USA,USA,10,6,4,2,3,1,1,2,2,4,9,3,0,1,26.2,4,1.1,2.9,2,TRUE,+2,2,0,0,2,0,0,4
2026-07-12,114389,Maliya Hunter,USA,USA,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,-2,-0.6,-1.4,0,FALSE,+2,2,0,0,0,0,0,0
2026-07-12,114389,Arianna Robinson,USA,USA,6,3,0,3,0,2,0,1,3,4,3,1,0,1,14.7,7,2,5,2,FALSE,+2,2,0,0,0,0,0,0
2026-07-12,114389,Olivia Jones,USA,USA,0,1,0,1,4,0,0,0,1,0,5,0,0,0,20.3,-4,-1.1,-2.9,0,TRUE,+2,2,0,0,0,0,0,0
2026-07-12,114389,Eve Long,USA,USA,9,4,2,2,2,0,0,5,3,1,9,4,0,1,22.1,-1,-0.3,-0.7,0,TRUE,+2,2,0,0,3,1,2,0
2026-07-12,114389,Nya Riak,USA,USA,0,1,0,1,0,0,0,1,0,0,2,0,0,1,4.9,1,0.3,0.7,0,FALSE,+2,2,0,0,0,0,0,0
2026-07-12,114389,Caroline Bradley,USA,USA,14,9,5,4,0,0,1,1,6,6,12,4,0,1,22.8,1,0.3,0.7,1,TRUE,+2,2,0,0,2,2,0,2
2026-07-12,114389,Jay Sebasio,AUS,Australia,3,0,0,0,0,0,0,0,1,1,2,1,0,0,6.2,2,1.4,0.6,0,FALSE,-2,-2,0,0,0,0,0,0
2026-07-12,114389,Isabel Smith,AUS,Australia,20,4,0,4,1,0,0,2,5,6,14,6,2,4,33,-3,-2.2,-0.8,0,TRUE,-2,-2,1,1,3,0,2,0
2026-07-12,114389,Olivia Olechnowicz,AUS,Australia,15,5,1,4,0,2,0,3,4,2,11,6,1,1,32.8,-3,-2.2,-0.8,2,TRUE,-2,-2,1,0,5,0,2,2
2026-07-12,114389,Jade Sherrington,AUS,Australia,2,4,0,4,6,0,0,0,0,0,6,1,0,3,26.6,-3,-2.2,-0.8,0,FALSE,-2,-2,0,0,1,0,0,0
2026-07-12,114389,Jasmine Jones,AUS,Australia,0,1,0,1,0,0,0,0,0,0,1,0,0,0,5.6,-1,-0.7,-0.3,0,FALSE,-2,-2,0,0,0,0,0,0
2026-07-12,114389,Sophie Richardson,AUS,Australia,6,1,0,1,1,0,0,3,1,0,4,2,2,1,13.9,-3,-2.2,-0.8,0,FALSE,-2,-2,0,2,0,0,0,0
2026-07-12,114389,Madison Ryan,AUS,Australia,9,10,2,8,1,3,0,4,4,1,15,4,0,3,35.5,3,2.2,0.8,3,TRUE,-2,-2,0,0,4,0,2,0
2026-07-12,114389,Lily Mapp,AUS,Australia,6,3,1,2,0,1,1,3,2,4,3,1,0,0,9.9,-8,-5.8,-2.2,2,FALSE,-2,-2,0,0,1,0,0,2
2026-07-12,114389,Matilda Trout,AUS,Australia,9,4,3,1,6,0,1,3,6,3,4,3,0,2,21.6,4,2.9,1.1,1,TRUE,-2,-2,0,0,3,0,0,0
2026-07-12,114389,Jemyma Manyok,AUS,Australia,2,1,1,0,0,0,2,2,0,0,1,1,0,1,14.8,2,1.4,0.6,2,TRUE,-2,-2,0,0,1,0,0,0
2026-07-14,114395,Amelie Mbah,GER,Germany,2,5,2,3,0,0,0,1,2,0,2,1,0,0,13.5,12,4.3,7.7,0,FALSE,+19,19,0,0,1,0,0,2
2026-07-14,114395,Leonie Pfanzelt,GER,Germany,7,6,1,5,7,3,0,1,2,2,5,2,1,2,24.2,14,5.1,8.9,3,FALSE,+19,19,0,1,1,0,0,0
2026-07-14,114395,Linda Thimm,GER,Germany,5,2,1,1,2,0,0,1,1,0,3,2,1,3,6,7,2.5,4.5,0,FALSE,+19,19,0,1,1,0,0,2
2026-07-14,114395,Moescha Feunou Bakam,GER,Germany,0,3,1,2,0,1,0,0,1,0,0,0,0,4,11.5,7,2.5,4.5,1,FALSE,+19,19,0,0,0,0,0,0
2026-07-14,114395,Darina Zraychenko,GER,Germany,15,5,1,4,0,1,1,3,3,5,17,4,2,8,27.7,4,1.4,2.6,2,TRUE,+19,19,0,2,2,0,2,0
2026-07-14,114395,Leni Schramm-Bunning,GER,Germany,6,0,0,0,0,0,0,0,0,0,3,2,2,1,4.9,8,2.9,5.1,0,FALSE,+19,19,1,1,0,0,0,0
2026-07-14,114395,Lara Gierlich,GER,Germany,5,7,4,3,1,0,2,2,2,1,9,2,0,4,24.3,8,2.9,5.1,2,TRUE,+19,19,0,0,2,0,2,0
2026-07-14,114395,Mia Wiegand,GER,Germany,2,6,1,5,3,2,0,1,1,0,7,1,0,3,28.4,13,4.7,8.3,2,TRUE,+19,19,0,0,1,0,0,0
2026-07-14,114395,Frederike Askamp,GER,Germany,12,15,3,12,3,2,4,3,1,0,11,5,2,6,27.2,11,4,7,6,TRUE,+19,19,0,2,3,0,2,0
2026-07-14,114395,Mathilda Haensch,GER,Germany,5,3,3,0,1,1,2,2,1,1,5,2,0,2,17.5,7,2.5,4.5,3,TRUE,+19,19,0,0,2,0,2,2
2026-07-14,114395,Nele Prowaznik,GER,Germany,2,3,2,1,0,0,0,0,0,0,2,1,0,4,8.8,0,0,0,0,FALSE,+19,19,0,0,0,0,0,0
2026-07-14,114395,Silvia Heide,GER,Germany,0,1,1,0,0,0,0,1,1,0,2,0,0,0,5.8,4,1.4,2.6,0,FALSE,+19,19,0,0,0,0,0,0
2026-07-14,114395,Jordan Martin,MEX,Mexico,3,1,0,1,0,0,2,1,1,1,3,1,0,1,14.9,-14,-8.9,-5.1,2,FALSE,-19,-19,0,0,1,0,2,0
2026-07-14,114395,Mariana Diaz,MEX,Mexico,2,2,0,2,0,6,0,1,2,2,9,0,0,6,37.6,-16,-10.2,-5.8,6,TRUE,-19,-19,0,0,0,0,0,0
2026-07-14,114395,Jimena Velazquez,MEX,Mexico,21,4,1,3,6,8,0,1,6,3,18,9,0,8,38.1,-17,-10.8,-6.2,8,TRUE,-19,-19,0,0,9,0,8,0
2026-07-14,114395,Meredith Jaime,MEX,Mexico,0,1,0,1,0,1,0,1,0,0,2,0,0,2,9.7,-4,-2.6,-1.4,1,FALSE,-19,-19,0,0,0,0,0,0
2026-07-14,114395,Ivanna Olalde,MEX,Mexico,6,6,3,3,0,4,0,2,1,0,11,3,0,1,25.8,-5,-3.2,-1.8,4,FALSE,-19,-19,0,0,3,0,4,0
2026-07-14,114395,Andrea Lopez,MEX,Mexico,0,0,0,0,1,0,0,1,1,0,0,0,0,1,7.6,-5,-3.2,-1.8,0,FALSE,-19,-19,0,0,0,0,0,0
2026-07-14,114395,Yania Valverde,MEX,Mexico,4,7,1,6,2,2,0,2,1,0,13,2,0,0,24.1,-21,-13.4,-7.6,2,TRUE,-19,-19,0,0,1,0,0,0
2026-07-14,114395,Isamar Rumbo,MEX,Mexico,5,3,0,3,2,4,0,5,2,0,3,2,1,5,24.9,-14,-8.9,-5.1,4,TRUE,-19,-19,0,1,1,0,2,0
2026-07-14,114395,Isabella Martinez,MEX,Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,-1,-0.6,-0.4,0,FALSE,-19,-19,0,0,0,0,0,0
2026-07-14,114395,Marisol Gomez,MEX,Mexico,1,1,1,0,0,0,1,1,1,1,1,0,0,2,7.6,-1,-0.6,-0.4,1,TRUE,-19,-19,0,0,0,0,0,0
2026-07-14,114395,Samantha Patino,MEX,Mexico,0,1,1,0,0,0,0,0,0,0,4,0,0,0,7.7,3,1.9,1.1,0,FALSE,-19,-19,0,0,0,0,0,0
2026-07-14,114392,Xuan Sun,CHN,People 's Republic of China,0,1,0,1,5,1,0,2,2,0,3,0,0,3,23.4,-21,-21,-0,1,TRUE,-36,-36,0,0,0,0,0,0
2026-07-14,114392,Xinyue Wang,CHN,People 's Republic of China,5,2,0,2,0,0,0,2,1,1,5,2,0,4,12.1,-11,-11,-0,0,FALSE,-36,-36,0,0,1,1,2,0
2026-07-14,114392,Yu Jia,CHN,People 's Republic of China,0,2,1,1,1,0,0,2,1,0,3,0,0,1,16,-11,-11,-0,0,FALSE,-36,-36,0,0,0,0,0,0
2026-07-14,114392,Ying Feng,CHN,People 's Republic of China,7,4,0,4,1,0,0,4,2,2,4,2,1,9,27.7,-29,-28.9,-0.1,0,FALSE,-36,-36,0,1,0,1,0,0
2026-07-14,114392,Mengjie Wu,CHN,People 's Republic of China,0,0,0,0,0,0,0,1,0,0,2,0,0,0,12.1,-9,-9,-0,0,TRUE,-36,-36,0,0,0,0,0,0
2026-07-14,114392,Yuanshan Li,CHN,People 's Republic of China,7,5,3,2,1,3,0,1,3,1,12,3,0,2,28.3,-26,-25.9,-0.1,3,TRUE,-36,-36,0,0,2,1,0,0
2026-07-14,114392,Hanyun Sun,CHN,People 's Republic of China,6,8,2,6,1,1,0,3,3,0,7,3,0,2,24,-20,-20,-0,1,TRUE,-36,-36,0,0,3,0,4,0
2026-07-14,114392,Yunshu Pang,CHN,People 's Republic of China,3,3,2,1,0,1,0,4,2,1,5,1,0,2,16,-17,-17,-0,1,TRUE,-36,-36,0,0,1,0,0,2
2026-07-14,114392,Yatong Tang,CHN,People 's Republic of China,5,3,0,3,0,0,0,2,0,0,4,2,1,1,19,-13,-13,-0,0,FALSE,-36,-36,1,0,1,0,0,0
2026-07-14,114392,Jiayi Wan,CHN,People 's Republic of China,3,0,0,0,1,0,1,2,2,1,1,1,0,2,14.9,-15,-15,-0,1,FALSE,-36,-36,0,0,1,0,0,0
2026-07-14,114392,Yiming Wang,CHN,People 's Republic of China,0,1,0,1,0,1,2,1,0,0,1,0,0,0,5,-6,-6,-0,3,FALSE,-36,-36,0,0,0,0,0,0
2026-07-14,114392,Paula Valenzuela,ESP,Spain,7,3,1,2,3,1,0,2,3,3,5,2,0,1,19.4,14,0,14,1,FALSE,+36,36,0,0,1,0,0,0
2026-07-14,114392,Isabel Hernandez,ESP,Spain,12,2,1,1,4,2,0,2,5,2,12,4,2,1,23.1,28,0.1,27.9,2,TRUE,+36,36,0,2,0,0,0,0
2026-07-14,114392,Carla Cherry,ESP,Spain,1,3,2,1,3,2,0,1,2,1,1,0,0,2,19.9,12,0,12,2,FALSE,+36,36,0,0,0,0,0,0
2026-07-14,114392,Ona Balleste,ESP,Spain,4,1,0,1,1,2,0,0,1,0,6,2,0,2,9.1,12,0,12,2,TRUE,+36,36,0,0,2,0,4,0
2026-07-14,114392,Sarai Teijeira,ESP,Spain,9,1,1,0,0,1,1,2,0,0,8,4,1,0,14.2,14,0,14,2,FALSE,+36,36,1,0,3,0,5,2
2026-07-14,114392,Elia Pérez,ESP,Spain,3,5,1,4,1,2,0,0,1,3,2,0,0,0,8.1,6,0,6,2,FALSE,+36,36,0,0,0,0,0,0
2026-07-14,114392,Trinity Ezeanatogu,ESP,Spain,8,6,3,3,1,2,0,2,3,1,11,3,1,1,24.6,33,0.1,32.9,2,TRUE,+36,36,0,1,2,0,4,0
2026-07-14,114392,Elizabeth Abubakar,ESP,Spain,3,3,2,1,0,0,0,2,1,1,3,1,0,0,12.1,2,0,2,0,FALSE,+36,36,0,0,1,0,2,0
2026-07-14,114392,Amelia Alonso,ESP,Spain,13,7,3,4,4,2,1,3,5,6,9,3,1,0,17.8,20,0,20,3,FALSE,+36,36,0,1,2,0,0,0
2026-07-14,114392,Ana Maria Hernanz,ESP,Spain,6,5,4,1,0,0,0,1,1,0,6,2,2,2,16.2,10,0,10,0,FALSE,+36,36,0,2,0,0,0,0
2026-07-14,114392,Sandra Davila,ESP,Spain,0,5,3,2,1,2,0,1,0,0,7,0,0,2,18.7,12,0,12,2,TRUE,+36,36,0,0,0,0,0,0
2026-07-14,114392,Anna Smykovskaia,ESP,Spain,6,10,7,3,0,2,1,0,3,2,7,2,0,1,16.9,17,0,17,3,TRUE,+36,36,0,0,1,0,0,6
2026-07-14,114385,Salimata Kone,CIV,Côte d'Ivoire,3,2,1,1,1,0,0,2,0,0,6,1,1,3,25,-43,-31.2,-11.8,0,TRUE,-52,-52,1,0,0,0,0,0
2026-07-14,114385,Fatima Diouf,CIV,Côte d'Ivoire,11,1,0,1,1,2,0,1,4,4,11,3,1,1,24.6,-37,-26.8,-10.2,2,TRUE,-52,-52,1,0,2,0,4,0
2026-07-14,114385,Ella Kone,CIV,Côte d'Ivoire,0,2,0,2,1,1,0,2,1,0,4,0,0,0,14.3,-15,-10.9,-4.1,1,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114385,Fatima  Konate,CIV,Côte d'Ivoire,0,2,0,2,3,1,0,1,0,0,1,0,0,1,13.7,-15,-10.9,-4.1,1,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114385,Adja Traore,CIV,Côte d'Ivoire,0,1,0,1,1,0,0,0,0,0,1,0,0,0,6.6,5,3.6,1.4,0,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114385,Jane Mary Diomande,CIV,Côte d'Ivoire,11,7,3,4,1,2,0,2,4,3,16,4,0,4,33.5,-41,-29.7,-11.3,2,TRUE,-52,-52,0,0,4,0,0,4
2026-07-14,114385,Maelhys N'dri,CIV,Côte d'Ivoire,0,3,1,2,1,0,0,0,0,0,2,0,0,2,21.7,-43,-31.2,-11.8,0,TRUE,-52,-52,0,0,0,0,0,0
2026-07-14,114385,Abigail Dia,CIV,Côte d'Ivoire,9,2,1,1,1,1,1,0,2,2,10,3,1,2,20.5,-22,-16,-6,2,FALSE,-52,-52,0,1,1,1,0,3
2026-07-14,114385,Lalya  Diarisso,CIV,Côte d'Ivoire,2,5,0,5,1,0,0,0,0,0,6,1,0,1,18.7,-24,-17.4,-6.6,0,TRUE,-52,-52,0,0,1,0,2,0
2026-07-14,114385,Aichata Mambone,CIV,Côte d'Ivoire,1,2,0,2,0,1,0,2,1,1,0,0,0,1,19.8,-19,-13.8,-5.2,1,FALSE,-52,-52,0,0,0,0,0,0
2026-07-14,114385,Jay Sebasio,AUS,Australia,6,4,0,4,3,0,0,0,0,0,5,3,0,3,19.3,19,5.2,13.8,0,FALSE,+52,52,0,0,2,1,2,0
2026-07-14,114385,Daisy Hocking,AUS,Australia,1,1,0,1,3,1,0,2,1,1,4,0,0,1,14.8,10,2.7,7.3,1,FALSE,+52,52,0,0,0,0,0,0
2026-07-14,114385,Isabel Smith,AUS,Australia,8,2,0,2,0,0,0,1,2,2,4,3,0,1,15.3,25,6.9,18.1,0,TRUE,+52,52,0,0,3,0,2,0
2026-07-14,114385,Olivia Olechnowicz,AUS,Australia,10,1,0,1,7,6,0,0,1,0,6,4,2,1,20.2,39,10.7,28.3,6,TRUE,+52,52,0,2,2,0,7,0
2026-07-14,114385,Jade Sherrington,AUS,Australia,0,1,0,1,4,0,0,0,0,0,0,0,0,0,16.5,15,4.1,10.9,0,FALSE,+52,52,0,0,0,0,0,0
2026-07-14,114385,Jasmine Jones,AUS,Australia,15,3,1,2,4,0,0,3,0,0,7,5,5,0,19,17,4.7,12.3,0,FALSE,+52,52,1,4,0,0,0,0
2026-07-14,114385,Sophie Richardson,AUS,Australia,12,0,0,0,3,1,1,0,1,2,11,4,2,2,19,21,5.8,15.2,2,FALSE,+52,52,0,2,1,0,2,0
2026-07-14,114385,Madison Ryan,AUS,Australia,12,2,1,1,2,2,1,2,1,2,5,4,2,0,10.5,28,7.7,20.3,3,TRUE,+52,52,2,0,2,0,4,0
2026-07-14,114385,Lily Mapp,AUS,Australia,6,7,1,6,1,1,3,2,0,0,5,3,0,3,15.6,3,0.8,2.2,4,FALSE,+52,52,0,0,3,0,0,0
